nutrient_total_fat,nutrient_total_carb,nutrient_protein,nutrient_sat_fat,nutrient_cholesterol,nutrient_sodium,nutrient_fiber,nutrient_calcium,Calories,Score,nutrient_vitamin_a,Category
6.0,0.0,2.0,0.0,0.0,65.0,0.0,430.0,100.0,3.0,0.0,"Tomato Bliss Roasted Heirloom Tomato Soup, Roasted Heirloom Tomato"
0.0,0.0,4.0,0.0,0.0,657.0,32.0,0.0,142.0,3.0,0.0,"Vegetable Kingdom Halfway 2 Homemade New Orleans Style Gumbo, New Orleans Style"
24.0,0.0,10.0,15.0,95.0,770.0,1.0,310.0,310.0,3.0,0.0,Whole Foods Market Wild Salmon Chowder
0.0,35.0,5.0,9.0,0.0,0.0,720.0,0.0,170.0,3.5,7.0,"365 Everyday Value Organic Caribbean Black Bean Soup, Caribbean Black Bean"
1.0,19.0,0.0,1.0,0.0,15.0,520.0,0.0,90.0,3.5,1.0,"365 Everyday Value Organic Chowder, Corn Poblano, Corn Poblano"
3.0,20.0,6.0,3.0,2.0,10.0,570.0,0.0,120.0,3.5,3.0,"365 Everyday Value Organic Tomato Bisque, Tomato"
4.0,0.0,6.0,0.0,0.0,720.0,5.0,460.0,160.0,3.5,0.0,Amy's Organic Soups
1.0,0.0,7.0,0.0,0.0,720.0,4.0,370.0,120.0,3.5,0.0,Amy's Organic Soups
0.0,4.0,1.0,0.0,0.0,480.0,1.0,0.0,15.0,3.5,0.0,"Bonafide Vegetable Broth, Vegetable"
3.0,16.0,3.0,0.0,0.0,540.0,2.0,129.0,100.0,3.5,0.0,Boulder Organic! Green Chile Corn Chowder
4.0,29.0,12.0,1.0,0.0,550.0,8.0,454.0,200.0,3.5,0.0,Boulder Organic! Red Lentil Dahl Soup
0.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,5.0,3.5,0.0,Engine 2 Plant Strong Organic Vegetable Stock
0.0,2.0,1.0,0.0,5.0,115.0,0.0,90.0,20.0,3.5,0.0,Imagine Chicken Broth
1.0,14.0,3.0,3.0,0.0,0.0,500.0,0.0,80.0,3.5,2.0,"Imagine Organic Creamy Soup, Broccoli"
29.0,13.0,9.0,3.0,0.0,0.0,560.0,0.0,91.0,3.5,0.0,"Karine & Jeff Gazpacho Soup, Gazpacho"
1.0,17.0,6.0,2.0,0.0,0.0,510.0,0.0,91.0,3.5,0.0,Karine & Jeff Kathmandu Soup
1.0,17.0,6.0,2.0,0.0,0.0,510.0,0.0,91.0,3.5,0.0,"Karine & Jeff Kathmandu Soup, Kathmandu"
12.0,7.0,5.0,1.0,0.0,1.0,280.0,0.0,71.0,3.5,0.0,Karine & Jeff Thai Coconut Milk Soup
12.0,7.0,5.0,1.0,0.0,1.0,280.0,0.0,71.0,3.5,0.0,"Karine & Jeff Thai Coconut Milk Soup, Thai Coconut"
2.0,0.0,9.0,0.0,5.0,480.0,5.0,460.0,160.0,3.5,0.0,"Pacific Foods Organic Organic Hearty Italian Vegetable Soup, Hearty Italian Vegetable"
3.0,0.0,10.0,1.0,10.0,430.0,3.0,390.0,130.0,3.5,0.0,Pacific Foods Organic White Bean Kale & Millet Soup
0.0,1.0,3.0,0.0,0.0,125.0,0.0,0.0,15.0,3.5,0.0,Pacific Organic Beef Broth
0.0,3.0,1.0,0.0,0.0,500.0,1.0,0.0,15.0,3.5,0.0,Pacific Organic Vegetable Broth
0.0,3.0,1.0,0.0,0.0,500.0,1.0,0.0,15.0,3.5,0.0,Pacific Organic Vegetable Broth
2.0,20.0,3.0,0.0,0.0,4.0,530.0,0.0,110.0,3.5,4.0,Pacific Organic Vegetable Quinoa Soup
3.0,0.0,15.0,0.0,0.0,1060.0,0.0,0.0,300.0,3.5,0.0,"Simple Truth Organic Spicy Black Bean Soup, Spicy Black Bean"
0.0,0.0,1.0,0.0,0.0,480.0,3.0,160.0,80.0,3.5,0.0,"Simply Nature Organic Butternut Squash Soup, Butternut Squash"
1.0,1.0,10.0,0.0,0.0,420.0,0.0,281.0,60.0,3.5,0.0,"Smart Chicken Garlic Rosemary Chicken Organic Bone Broth, Garlic Rosemary Chicken"
0.0,1.0,9.0,0.0,0.0,0.0,0.0,430.0,40.0,3.5,0.0,Swanson Organic Free Range Chicken Bone Broth
5.0,0.0,20.0,0.0,0.0,1230.0,0.0,1510.0,380.0,3.5,0.0,"Wegmans Organic Caribbean Style Black Bean Soup, Caribbean Style"
0.0,0.0,20.0,0.0,0.0,490.0,0.0,0.0,90.0,3.5,0.0,"Whole Foods Market Chicken Organic Bone Broth, Chicken"
0.0,15.0,2.0,0.0,0.0,510.0,2.0,10.0,70.0,3.5,0.0,Wild Harvest Organic Tomato Condensed Soup
4.0,16.0,3.0,0.0,0.0,230.0,4.0,0.0,100.0,3.5,0.0,"Zupa Noma Organic Tomato Gazpacho Superfood Soup, Tomato Gazpacho"
2.0,0.0,3.0,0.0,0.0,460.0,2.0,300.0,90.0,3.5,0.0,"Whole Foods Market Old School Vegetable Soup, Old School Vegetable"
7.0,0.0,21.0,1.0,65.0,610.0,6.0,210.0,210.0,3.5,0.0,"Whole Foods Market Turkey Chili With White Beans, Turkey Chili"
11.0,20.0,15.0,1.0,0.0,2190.0,9.0,210.0,240.0,3.5,0.0,"Whole Foods Vegetarian Shirataki Noodle Soup, Vegetarian Shirataki"
1.0,31.0,4.0,0.0,0.0,370.0,3.0,166.0,150.0,3.5,0.0,Lotus Foods Buckwheat Mushroom Rice Ramen With Vegetable Broth
0.0,0.0,10.0,0.0,0.0,230.0,0.0,0.0,50.0,3.5,0.0,"Fond Conductor Bone Broth Tonic, Conductor"
0.0,0.0,10.0,0.0,0.0,307.0,0.0,0.0,24.0,3.5,0.0,"Fond Lemon Radish Onion Garlic Organic Chicken Bone Broth, Lemon Radish Onion Garlic"
0.0,1.0,10.0,0.0,0.0,310.0,0.0,255.0,45.0,3.5,0.0,"Kettle & Fire Classic Chicken Bone Broth, Classic Chicken"
1.0,43.0,7.0,0.0,0.0,480.0,1.0,118.0,210.0,3.5,0.0,"Koyo Garlic Pepper Reduced Sodium Ramen, Garlic Pepper"
1.0,31.0,22.0,0.0,0.0,0.0,0.0,430.0,210.0,3.5,0.0,"Parks & Nash Bone Broth Soup Spicy Chili Bone Broth Soup, Spicy Chili"
5.0,21.0,6.0,1.0,0.0,769.0,4.0,665.0,140.0,3.5,0.0,"Richfield Gardens Fresh Homestyle Cream of Broccoli Soup, Broccoli"
4.0,14.0,4.0,3.0,0.0,0.0,320.0,2.0,110.0,3.5,0.0,"Something Good to Eat Spicy Mushroom With Lemongrass & Quinoa Soup, Spicy Mushroom With Lemongrass & Quinoa"
1.0,0.0,1.0,0.0,0.0,340.0,2.0,317.0,70.0,3.5,0.0,"Soupergirl Creamy Butternut Squash Apple Radically Delicious Soup, Creamy Butternut Squash Apple"
0.0,17.0,2.0,0.0,0.0,500.0,4.0,170.0,80.0,3.5,0.0,Tabatchnick Barley & Mushroom Soup
2.0,13.0,8.0,1.0,30.0,640.0,1.0,210.0,110.0,3.5,0.0,"Wegmans Chicken Noodle Soup, Chicken"
0.0,18.0,9.0,2.0,0.0,0.0,720.0,0.0,80.0,4.0,2.0,"365 Everyday Value Organic Tomato Basil Soup, Tomato"
2.0,0.0,3.0,0.0,0.0,680.0,2.0,330.0,110.0,4.0,0.0,Amy's Organic Alphabet Soups
3.0,0.0,7.0,0.0,0.0,790.0,5.0,550.0,190.0,4.0,0.0,Amy's Organic Spanish Rice & Red Bean Soups
2.0,10.0,5.0,0.0,20.0,580.0,1.0,110.0,80.0,4.0,0.0,Annie's Organic Chicken Noodle Soup
5.0,19.0,3.0,5.0,0.0,650.0,2.0,0.0,130.0,4.0,0.0,"Au Ga Butternut Squash Organic Soup, Butternut Squash"
5.0,20.0,8.0,0.0,0.0,660.0,5.0,0.0,160.0,4.0,0.0,"Au Ga Three Lentil Organic Green, Red and Brown Lentils Soup, Three Lentil"
3.0,14.0,6.0,0.0,10.0,530.0,3.0,161.0,120.0,4.0,0.0,Boulder Organic! Chicken Quinoa & Kale Soup
8.0,18.0,2.0,3.0,15.0,770.0,2.0,321.0,140.0,4.0,0.0,Boulder Organic! Potato Leek Soup
6.0,11.0,2.0,3.0,10.0,710.0,1.0,49.0,110.0,4.0,0.0,Boulder Organic! Roasted Tomato & Basil Soup
0.0,28.0,6.0,8.0,0.0,0.0,650.0,0.0,150.0,4.0,6.0,Campbell's Organic Lentil Soup
0.0,0.0,10.0,0.0,5.0,261.0,0.0,0.0,40.0,4.0,0.0,"Farmer Focus Classic Organic & Antibiotic Free Chicken Bone Broth, Classic"
0.0,0.0,10.0,0.0,5.0,261.0,0.0,0.0,40.0,4.0,0.0,"Farmer Focus Rosemary & Sage Organic & Antibiotic Free Chicken Bone Broth, Rosemary & Sage"
0.0,0.0,9.0,0.0,0.0,230.0,0.0,0.0,40.0,4.0,0.0,"Full Circle Market 100% Organic Juice Smoothie, Berry Veggie"
6.0,23.0,7.0,0.0,0.0,530.0,8.0,323.0,180.0,4.0,0.0,"Good Graces Split Pea Organic Ready to Eat Soup, Split Pea"
2.0,23.0,2.0,0.0,0.0,200.0,3.0,430.0,110.0,4.0,0.0,Imagine Creamy Butternut Squash Soup
0.0,2.0,1.0,0.0,5.0,740.0,0.0,90.0,20.0,4.0,0.0,Imagine Organic Free Range Chicken Broth
1.0,26.0,2.0,0.0,0.0,0.0,1.0,138.0,120.0,4.0,0.0,Lotus Foods Organic Forbidden Rice Ramen
0.0,3.0,1.0,0.0,0.0,500.0,1.0,75.0,25.0,4.0,0.0,Marukome Organic Tofu & Seaweed Miso Soup
0.0,3.0,1.0,0.0,0.0,490.0,1.0,73.0,25.0,4.0,0.0,"Marukome Tofu & Green Onion Organic Miso Soup, Tofu & Green Onion"
0.0,0.0,9.0,0.0,5.0,290.0,0.0,120.0,40.0,4.0,0.0,"O Organics Chicken Bone Broth, Chicken"
5.0,0.0,10.0,0.0,20.0,500.0,4.0,420.0,170.0,4.0,0.0,"O Organics Organic Chicken Tortilla Soup, Chicken Tortilla"
10.0,22.0,1.0,3.0,5.0,30.0,590.0,0.0,180.0,4.0,2.0,Pacific Organic Poblano Pepper and Corn Chowder
0.0,28.0,7.0,0.0,0.0,660.0,6.0,650.0,150.0,4.0,0.0,Progresso Organic Southwest Style Black Bean Soup
0.0,26.0,4.0,0.0,0.0,530.0,2.0,0.0,120.0,4.0,0.0,"Simple Truth Organic Chicken & Orzo Dry Soup Mix, Chicken & Orzo"
1.0,23.0,4.0,0.0,0.0,510.0,6.0,0.0,120.0,4.0,0.0,"Simple Truth Organic Chorizo Spice Dry Soup Mix, Chorizo Spice"
0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,0.0,"True Goodness Organic Beef Bone Broth, Beef"
6.0,11.0,3.0,1.0,0.0,930.0,4.0,310.0,100.0,4.0,0.0,"Urban Remedy Dahli Flower Organic Soup, Dahli Flower"
2.0,14.0,2.0,0.0,0.0,690.0,4.0,230.0,80.0,4.0,0.0,"Urban Remedy Pomodoro Organic Soup, Pomodoro"
3.0,0.0,4.0,0.0,0.0,520.0,0.0,300.0,90.0,4.0,0.0,"Wegmans Organic Asparagus Soup With Extra Virgin Olive Oil and Sea Salt, Asparagus"
0.0,0.0,9.0,0.0,0.0,230.0,0.0,0.0,40.0,4.0,0.0,"Wild Harvest Organic Beef Sipping Bone Broth, Beef"
4.0,0.0,2.0,0.0,0.0,810.0,3.0,0.0,110.0,4.0,0.0,Whole Foods Market Purple Sweet Potato With Za'atar Soup
8.0,0.0,2.0,1.0,0.0,0.0,2.0,160.0,120.0,4.0,0.0,Whole Foods Market Summer Gazpacho
0.0,20.0,2.0,0.0,0.0,710.0,2.0,177.0,90.0,4.0,0.0,"Canterbury Naturals Potato Corn Chowder Artisan Soups, Potato Corn Chowder"
1.0,45.0,5.0,0.0,0.0,490.0,3.0,256.0,210.0,4.0,0.0,"Lotus Foods Rice Ramen Noodle Soup, Tom Yum"
3.0,9.0,1.0,2.0,0.0,290.0,3.0,72.0,70.0,4.0,0.0,"Miracle Noodle Kitchen Thai Tom Yum Shirataki Konjac Noodle Soup With Coconut Milk and Herb Broth, Thai Tom Yum"
1.0,1.0,2.0,0.0,5.0,140.0,0.0,88.0,21.0,4.0,0.0,"Aneto 100% Natural Broth, Chicken"
0.0,1.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,4.0,0.0,Bar Harbor Lobster Stock
2.0,12.0,4.0,0.0,5.0,540.0,0.0,198.0,80.0,4.0,0.0,"Bar Harbor Rhode Island Style Clam Chowder, Rhode Island Style"
6.0,8.0,1.0,1.0,1.0,3.0,1.0,0.0,90.0,4.0,0.0,"Best Choice Condensed Soup, Cream of Mushroom"
2.0,10.0,1.0,0.0,1.0,0.0,0.0,410.0,70.0,4.0,0.0,"Campbell's Condensed Soup, Cream of Mushroom"
6.0,12.0,10.0,0.0,45.0,270.0,1.0,258.0,120.0,4.0,0.0,"Chix Soup Co Hangover Spicy Chicken Noodle Soup, Hangover Spicy Chicken"
1.0,0.0,1.0,0.0,0.0,410.0,1.0,380.0,60.0,4.0,0.0,"Clover Valley Cream of Mushroom Healthy Condensed Soup, Cream of Mushroom"
0.0,3.0,1.0,0.0,0.0,750.0,0.0,0.0,15.0,4.0,0.0,"Culinary Tours Beef Flavored Pho Broth, Beef"
2.0,36.0,21.0,0.0,20.0,530.0,14.0,800.0,250.0,4.0,0.0,"Culinevo Kitchen White Bean Chicken & Kale Soup With White Meat Chicken, White Bean Chicken & Kale"
2.0,10.0,1.0,0.0,1.0,0.0,0.0,410.0,60.0,4.0,0.0,Essential Everyday Cream of Mushroom
0.0,0.0,9.0,0.0,0.0,280.0,0.0,0.0,35.0,4.0,0.0,"Fond Inside Job Bone Broth Tonic, Inside Job"
0.0,0.0,10.0,0.0,0.0,270.0,0.0,0.0,40.0,4.0,0.0,"Fond Youth Tonic Bone Broth Tonic, Youth Tonic"
0.0,3.0,1.0,0.0,0.0,750.0,0.0,0.0,15.0,4.0,0.0,"Good & Gather Pho Soup Starter Beef Flavored Broth, Beef"
0.0,2.0,1.0,0.0,0.0,760.0,0.0,0.0,20.0,4.0,0.0,"Good & Gather Ramen Soup Starter Chicken Broth, Ramen"
7.0,0.0,1.0,1.0,0.0,650.0,0.0,150.0,100.0,4.0,0.0,"Hy Vee Cream of Mushroom Condensed Soup, Cream of Mushroom"
2.0,0.0,1.0,0.0,1.0,0.0,0.0,410.0,60.0,4.0,0.0,"Hy Vee Cream of Mushroom Condensed Soup, Cream of Mushroom"
4.0,11.0,1.0,12.0,1.0,100.0,1140.0,0.0,130.0,4.0,3.0,Juanita's Foods Menudo
2.0,42.0,7.0,0.0,0.0,740.0,2.0,149.0,210.0,4.0,0.0,"Koyo Buckwheat Shoyu Ramen Noodles, Buckwheat Shoyu"
2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,60.0,4.0,0.0,"Lidl Classic Cream of Mushroom Condensed Soup, Classic Cream of Mushroom"
2.0,14.0,9.0,1.0,35.0,710.0,1.0,0.0,120.0,4.0,0.0,Member's Mark Chicken Noodle Soup
0.0,6.0,2.0,0.0,0.0,320.0,0.0,0.0,30.0,4.0,0.0,"New Seasons Pho Broth, Pho"
0.0,8.0,2.0,0.0,0.0,380.0,1.0,0.0,45.0,4.0,0.0,"New Seasons Traditional Ramen Broth, Traditional Ramen"
1.0,79.0,11.0,0.0,0.0,770.0,3.0,346.0,380.0,4.0,0.0,Nona Lim Tokyo Ramen
13.0,11.0,4.0,5.0,1.0,0.0,460.0,0.0,170.0,4.0,4.0,Now Planting Red Pepper Bisque With Paprika Almonds
0.0,10.0,20.0,0.0,0.0,0.0,0.0,4.0,110.0,4.0,0.0,"Parks & Nash Tuscan Vegetable Bone Broth Soup, Tuscan Vegetable"
3.0,10.0,2.0,0.0,0.0,510.0,3.0,240.0,70.0,4.0,0.0,"Pleasant Valley Cabbage Kettle Fresh Soup, Cabbage"
8.0,0.0,12.0,3.0,20.0,710.0,2.0,0.0,180.0,4.0,0.0,"Safe Harvest Wild Salmon Dairy Free Chowder, Wild Salmon"
0.0,1.0,2.0,0.0,0.0,140.0,0.0,0.0,15.0,4.0,0.0,"Saffron Road Chicken Broth, Traditional"
2.0,0.0,1.0,0.0,0.0,410.0,0.0,380.0,60.0,4.0,0.0,"Schnucks Healthy Cream of Mushroom Condensed Soup, Cream of Mushroom"
1.0,22.0,7.0,0.0,0.0,70.0,9.0,498.0,90.0,4.0,0.0,Signature Select Bean Soup Mix
9.0,38.0,11.0,10.0,1.0,0.0,480.0,0.0,280.0,4.0,9.0,"Skinny Souping Red Pepper Chickpea Basil Soup, Red Pepper Chickpea Basil"
2.0,0.0,1.0,0.0,0.0,410.0,0.0,380.0,60.0,4.0,0.0,Stater Bros Cream of Mushroom Condensed Soup
0.0,1.0,4.0,0.0,0.0,0.0,0.0,510.0,20.0,4.0,0.0,Swanson Cooking Stock Chicken
6.0,9.0,2.0,1.0,0.0,520.0,3.0,440.0,90.0,4.0,0.0,"Tio Gazpacho Chilled Soup, Verde"
2.0,0.0,15.0,0.0,0.0,4.0,460.0,0.0,160.0,4.0,10.0,"Vegan Eats Tomato Basil Bisque, Tomato Basil"
7.0,8.0,1.0,1.0,0.0,650.0,0.0,150.0,100.0,4.0,0.0,"Wegmans Cream of Mushroom Condensed Soup, Cream of Mushroom"
0.0,0.0,1.0,0.0,0.0,110.0,0.0,0.0,5.0,4.5,0.0,365 Everyday Value Chicken Broth
0.0,1.0,0.0,0.0,0.0,130.0,0.0,0.0,5.0,4.5,0.0,365 Everyday Value Organic Vegetable Broth
3.0,0.0,3.0,1.0,10.0,390.0,3.0,610.0,140.0,4.5,0.0,Amy's Organic Soups
4.0,0.0,5.0,0.0,0.0,750.0,4.0,410.0,170.0,4.5,0.0,Amy's Organic Soups Tuscan Bean & Rice
3.0,14.0,5.0,1.0,5.0,580.0,1.0,140.0,110.0,4.5,0.0,Annie's Homegrown Organic Meatball Soup With Pasta & Vegetables
5.0,11.0,4.0,4.0,5.0,690.0,3.0,0.0,100.0,4.5,0.0,"Auga Organic Creamy Mushroom Soup, Creamy"
3.0,14.0,4.0,0.0,10.0,780.0,1.0,93.0,110.0,4.5,0.0,Boulder Organic! Chicken Noodle Soup
1.0,16.0,3.0,0.0,0.0,690.0,2.0,118.0,80.0,4.5,0.0,Boulder Organic! Minestrone Soup
0.0,2.0,7.0,0.0,0.0,380.0,0.0,231.0,40.0,4.5,0.0,"Brodo Lime, Curry, Lemongrass & Chili Tom Yum, Lime, Curry, Lemongrass & Chili"
1.0,14.0,1.0,4.0,0.0,15.0,590.0,0.0,90.0,4.5,1.0,Campbell's Shaped Pasta in Chciken Broth Soup
7.0,9.0,1.0,1.0,5.0,600.0,1.0,100.0,100.0,4.5,0.0,Clearly Organic Organic Cream of Celery Soup Condensed
7.0,8.0,1.0,1.0,5.0,660.0,0.0,70.0,100.0,4.5,0.0,"Clearly Organic Organic Cream of Mushroom Condensed Soup, Cream of Mushroom Soup"
0.0,1.0,8.0,0.0,0.0,603.0,0.0,0.0,35.0,4.5,0.0,"Freak Flag Organics Lemon Pepper Chicken Bone Broth, Lemon Pepper Chicken"
2.0,0.0,6.0,0.0,1.0,1.0,5.0,750.0,150.0,4.5,0.0,"Full Circle Market Organic Minestrone Soup, Minestrone"
0.0,2.0,0.0,0.0,0.0,610.0,0.0,0.0,10.0,4.5,0.0,Full Circle Organic Vegetable Broth
0.0,1.0,4.0,0.0,0.0,140.0,0.0,0.0,20.0,4.5,0.0,"Heinen's Organic Beef Culinary Stock, Beef"
0.0,0.0,4.0,0.0,0.0,140.0,0.0,0.0,20.0,4.5,0.0,"Heinen's Organic Chicken Culinary Stock, Chicken"
8.0,0.0,1.0,0.0,0.0,5.0,640.0,0.0,150.0,4.5,2.0,Imagine Organic Broccoli Cheddar Soup
1.0,4.0,2.0,0.0,0.0,850.0,1.0,90.0,35.0,4.5,0.0,"Imagine Organic Miso Broth, Miso"
0.0,1.0,0.0,0.0,0.0,480.0,0.0,40.0,5.0,4.5,0.0,"Kettle & Fire Vegetable Premium Broth, Vegetable"
1.0,6.0,3.0,7.0,1.0,0.0,270.0,0.0,70.0,4.5,1.0,Kitchen Basics Organic Creamy Bean & Vegetable
0.0,2.0,1.0,0.0,0.0,780.0,0.0,0.0,15.0,4.5,0.0,"Misogood Sweet & Savory White Miso Soup Base, Sweet & Savory White Miso"
0.0,0.0,2.0,0.0,0.0,140.0,0.0,10.0,10.0,4.5,0.0,O Organics Organic Beef Broth
5.0,22.0,13.0,1.0,35.0,1370.0,2.0,170.0,190.0,4.5,0.0,"O Organics Organic Chicken Noodle Soup, Chicken Noodle"
0.0,2.0,0.0,0.0,0.0,130.0,0.0,60.0,10.0,4.5,0.0,"O Organics Organic Low Sodium Vegetable Broth, Vegetable"
1.0,37.0,8.0,0.0,20.0,990.0,3.0,320.0,190.0,4.5,0.0,O Organics Organic Rotini Shaped Egg Noodles With Vegetables in Tomato Soup
4.0,41.0,4.0,9.0,0.0,0.0,1250.0,134.0,240.0,4.5,0.0,Ocean's Halo Ramen Noodle Bowl
7.0,0.0,1.0,1.0,5.0,600.0,1.0,100.0,100.0,4.5,0.0,Organic Cream of Celery Condensed Soup
0.0,0.0,9.0,0.0,0.0,350.0,0.0,0.0,40.0,4.5,0.0,"Pacific Foods Organic Beef Bone Broth, Beef Bone Broth"
0.0,0.0,9.0,0.0,0.0,360.0,0.0,0.0,40.0,4.5,0.0,"Pacific Foods Organic Bone Broth, Beef"
0.0,1.0,9.0,0.0,10.0,400.0,0.0,0.0,45.0,4.5,0.0,"Pacific Foods Organic Chicken With Chamomile & Lavender Bone Broth, Chicken With Chamomile & Lavender"
1.0,1.0,9.0,0.0,10.0,400.0,1.0,0.0,50.0,4.5,0.0,"Pacific Foods Organic Chicken With Turmeric, Ginger & Black Pepper Bone Broth, Chicken With Turmeric, Ginger & Black Pepper"
0.0,1.0,9.0,0.0,10.0,400.0,0.0,0.0,45.0,4.5,0.0,"Pacific Organic Bone Broth, Chicken With Ginger"
0.0,1.0,1.0,0.0,5.0,530.0,0.0,0.0,10.0,4.5,0.0,Pacific Organic Free Range Chicken Broth
0.0,0.0,0.0,2.0,0.0,0.0,460.0,0.0,5.0,4.5,0.0,Pacific Organic Mushroom Broth
3.0,19.0,6.0,2.0,10.0,700.0,2.0,512.0,130.0,4.5,0.0,Pacific Organic Roasted Red Pepper & Tomato Soup
7.0,22.0,5.0,3.0,0.0,4.0,550.0,0.0,160.0,4.5,4.0,Pacific Organic Thai Sweet Potato Soup
4.0,36.0,13.0,0.0,0.0,1110.0,3.0,370.0,230.0,4.5,0.0,"Pressery Miso Veggie Ramen Kit Noodles, Miso Veggie"
0.0,14.0,2.0,6.0,0.0,10.0,680.0,0.0,80.0,4.5,1.0,Simple Truth Organic Chicken & Wild Rice Soup
1.0,18.0,3.0,0.0,0.0,420.0,4.0,0.0,90.0,4.5,0.0,"Simple Truth Organic Chicken Tortilla White Rice, Black Beans, Sweet Corn, Red & Green Bell Peppers Dry Soup Mix, Chicken Tortilla"
7.0,0.0,3.0,1.0,10.0,660.0,0.0,50.0,110.0,4.5,0.0,"Simple Truth Organic Cream of Chicken Condensed Soup, Cream of Chicken"
7.0,0.0,1.0,1.0,5.0,660.0,0.0,70.0,100.0,4.5,0.0,"Simple Truth Organic Cream of Mushroom Condensed Soup, Cream of Mushroom"
0.0,0.0,1.0,0.0,0.0,140.0,0.0,0.0,5.0,4.5,0.0,"Simply Nature Organic 70% Less Sodium Chicken Broth, Chicken"
3.0,0.0,3.0,0.0,1.0,0.0,5.0,870.0,80.0,4.5,0.0,"Simply Nature Organic Cream of Chicken Condensed Soup, Cream of Chicken Condensed"
0.0,1.0,4.0,0.0,0.0,140.0,0.0,30.0,20.0,4.5,0.0,"Wegmans Organic Beef Broth, Beef"
3.0,0.0,4.0,0.0,0.0,660.0,0.0,390.0,100.0,4.5,0.0,"Wegmans Organic Cauliflower Soup With Extra Virgin Olive Oil, Sea Salt and Turmeric, Cauliflower"
8.0,40.0,11.0,4.0,0.0,980.0,9.0,0.0,270.0,4.5,0.0,Wegmans Organic Chick Pea & Kale With Indian Spices
0.0,2.0,2.0,0.0,0.0,270.0,0.0,0.0,20.0,4.5,0.0,"Wegmans Organic Chicken Base Bone Broth, Chicken Base"
3.0,13.0,7.0,1.0,25.0,700.0,1.0,180.0,110.0,4.5,0.0,"Wegmans Organic Chicken Noodle Soup, Chicken"
0.0,0.0,3.0,0.0,0.0,140.0,0.0,60.0,20.0,4.5,0.0,"Wegmans Organic Free Range Turkey Broth, Turkey"
0.0,2.0,0.0,0.0,0.0,140.0,0.0,50.0,10.0,4.5,0.0,"Wegmans Organic Vegetable Broth, Vegetable"
7.0,8.0,1.0,1.0,3.0,1.0,5.0,660.0,100.0,4.5,0.0,Wild Harvest Organic Cream of Mushroom Condensed Soup
0.0,0.0,0.0,2.0,0.0,0.0,290.0,0.0,10.0,4.5,0.0,"Zoup! Organic Chicken Broth, Chicken"
0.0,0.0,1.0,0.0,0.0,0.0,290.0,0.0,0.0,4.5,0.0,"Zoup! Organic Veggie Savory Broth, Veggie"
4.0,48.0,9.0,0.0,0.0,1400.0,3.0,390.0,270.0,4.5,0.0,"P.f. Chang's Home Menu Veggie Shoyu Ramen Noodles With Chinese Broccoli, Cabbage, Mushrooms and Scallions in Broth, Veggie Shoyu"
7.0,0.0,11.0,3.0,30.0,810.0,3.0,260.0,190.0,4.5,0.0,Signature Cafe Chicken Enchilada Soup
4.0,0.0,7.0,1.0,15.0,860.0,2.0,360.0,140.0,4.5,0.0,Signature Cafe Chicken Tortilla Soup
2.0,0.0,1.0,0.0,0.0,410.0,0.0,380.0,60.0,4.5,0.0,Signature Kitchens Cream of Mushroom Condensed Soup
1.0,0.0,2.0,0.0,0.0,410.0,1.0,650.0,90.0,4.5,0.0,Signature Kitchens Tomato Condensed Soup
2.0,0.0,9.0,0.0,25.0,750.0,1.0,260.0,120.0,4.5,0.0,"Whole Foods Market Chicken Artichoke & Lemon Soup With Chicken Thigh, Chicken Artichoke & Lemon"
1.0,0.0,11.0,0.0,35.0,610.0,1.0,340.0,70.0,4.5,0.0,Whole Foods Market Mom's Chicken Soup
1.0,5.0,11.0,0.0,35.0,610.0,1.0,340.0,70.0,4.5,0.0,"Whole Foods Market Mom's Chicken Soup, Chicken"
2.0,15.0,3.0,0.0,0.0,580.0,3.0,240.0,80.0,4.5,0.0,"Whole Foods Market Mushroom Barley Soup, Mushroom Barley"
1.0,0.0,7.0,0.0,25.0,620.0,1.0,200.0,80.0,4.5,0.0,"Whole Foods Market Nana's Chicken Noodle Soup, Nana's Chicken"
0.0,16.0,2.0,0.0,0.0,1100.0,1.0,124.0,70.0,4.5,0.0,"Canterbury Naturals Artisan Chicken Noodle Soups, Chicken Noodle"
0.0,44.0,2.0,0.0,0.0,760.0,4.0,180.0,180.0,4.5,0.0,"Lotus Foods Garlicky Veggie Rice Ramen Noodle Soup, Garlicky Veggie"
1.0,41.0,5.0,0.0,0.0,690.0,3.0,210.0,190.0,4.5,0.0,"Lotus Foods Hot & Sour Rice Ramen Noodle Soup, Hot & Sour"
2.0,45.0,5.0,0.0,0.0,480.0,3.0,260.0,210.0,4.5,0.0,"Lotus Foods Rice Ramen Noodle Soup, Masala Curry"
3.0,9.0,1.0,0.0,1.0,0.0,0.0,830.0,70.0,4.5,0.0,"Always Save Condensed Soup, Cream of Mushroom"
6.0,0.0,2.0,0.0,0.0,720.0,0.0,0.0,110.0,4.5,0.0,"American Beauty Cream of Broccoli Condensed Soup, Cream of Broccoli"
